"Order ID","Sale Date","Sale price","COGS","Status","Store Name","Store Id","Customer Invoice Number"
"f4gt-za31","2020-07-22 21:32:36.001000","265.7","206.49","done","PandaNow (Wattana)","f4gt","ABB-0000007717"
"f6cs-baiv","2020-07-22 21:37:10.916000","191.0","150.33","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007718"
"f3mt-vbm0","2020-07-22 21:37:28.310000","100.0","129.00","done","PandaNow (Sathorn)","f3mt","ABB-0000007720"
"f0yg-bvmi","2020-07-22 21:42:00.265000","79.0","59.38","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007719"
"f3mt-vamo","2020-07-22 21:43:16.235000","5.0","104.52","done","PandaNow (Sathorn)","f3mt","ABB-0000007721"
"f4gt-t5r7","2020-07-22 21:51:49.406000","185.65","163.18","done","PandaNow (Wattana)","f4gt","ABB-0000007722"
"f6cs-8t0d","2020-07-22 21:59:14.509000","199.0","152.15","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007723"
"f4gt-m1nk","2020-07-22 22:06:14.165000","112.0","92.12","done","PandaNow (Wattana)","f4gt","ABB-0000007724"
"f6cs-3aoh","2020-07-22 22:06:29.097000","81.0","71.91","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007725"
"f3mt-kq2g","2020-07-22 22:15:25.955000","300.0","238.30","done","PandaNow (Sathorn)","f3mt","ABB-0000007726"
"f3mt-j0fp","2020-07-22 22:21:14.029000","89.0","79.86","done","PandaNow (Sathorn)","f3mt","ABB-0000007727"
"f4gt-x0iq","2020-07-22 22:24:07.149000","102.0","80.87","done","PandaNow (Wattana)","f4gt","ABB-0000007728"
"f4gt-dya7","2020-07-22 22:28:51.504000","168.0","138.17","done","PandaNow (Wattana)","f4gt","20209099"
"f4gt-uzdc","2020-07-22 22:32:39.228000","168.0","138.17","done","PandaNow (Wattana)","f4gt","ABB-0000007729"
"f0yg-6h1c","2020-07-22 22:40:11.126000","96.72","86.65","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007730"
"f3mt-3rde","2020-07-22 22:41:17.321000","80.0","62.61","done","PandaNow (Sathorn)","f3mt","ABB-0000007731"
"f6cs-z6s5","2020-07-22 22:46:26.484000","50.0","33.81","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007733"
"f6cs-3fx5","2020-07-22 22:47:21.933000","50.0","38.76","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007732"
"f0yg-9f2c","2020-07-22 22:48:52.225000","141.0","108.08","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007734"
"f3mt-0bg8","2020-07-22 23:01:49.434000","252.0","195.80","done","PandaNow (Sathorn)","f3mt","ABB-0000007735"
"f3mt-ldxz","2020-07-22 23:03:22.188000","90.0","63.75","done","PandaNow (Sathorn)","f3mt","ABB-0000007736"
"f4gt-iu73","2020-07-22 23:16:32.494000","238.0","144.58","done","PandaNow (Wattana)","f4gt","ABB-0000007737"
"f4gt-c3fe","2020-07-22 23:21:29.609000","299.0","251.50","done","PandaNow (Wattana)","f4gt","ABB-0000007738"
"f3mt-22bi","2020-07-22 23:23:00.142000","50.0","33.75","done","PandaNow (Sathorn)","f3mt","ABB-0000007739"
"f6cs-g4v0","2020-07-22 23:26:03.692000","98.0","81.47","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007740"
"f3mt-ts9y","2020-07-22 23:33:31.494000","60.0","44.10","done","PandaNow (Sathorn)","f3mt","ABB-0000007741"
"f0yg-cr5x","2020-07-22 23:35:46.409000","436.1","377.95","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007742"
"f3mt-syhb","2020-07-22 23:58:45.409000","52.0","20.06","done","PandaNow (Sathorn)","f3mt","ABB-0000007743"
"f4gt-vtvv","2020-07-23 00:00:20.481000","62.0","85.83","done","PandaNow (Wattana)","f4gt","ABB-0000007745"
"f3mt-b0jj","2020-07-23 00:00:21.011000","157.0","169.16","done","PandaNow (Sathorn)","f3mt","ABB-0000007744"
"f4gt-fcm1","2020-07-23 00:00:27.461000","50.0","95.88","done","PandaNow (Wattana)","f4gt","ABB-0000007746"
"f4gt-co4s","2020-07-23 00:01:56.410000","54.0","83.89","done","PandaNow (Wattana)","f4gt","ABB-0000007748"
"f4gt-kxhb","2020-07-23 00:02:27.854000","53.0","94.03","done","PandaNow (Wattana)","f4gt","ABB-0000007749"
"f4gt-aymz","2020-07-23 00:04:24.822000","65.0","92.43","done","PandaNow (Wattana)","f4gt","ABB-0000007750"
"f0yg-oztz","2020-07-23 00:06:12.954000","99.0","74.30","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007747"
"f0yg-rbfy","2020-07-23 00:15:39.739000","54.0","41.77","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007751"
"f3mt-7izh","2020-07-23 00:15:51.796000","177.0","134.02","done","PandaNow (Sathorn)","f3mt","ABB-0000007752"
"f0yg-xd6g","2020-07-23 00:28:41.017000","54.7","86.46","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007753"
"f0yg-xxs8","2020-07-23 00:31:53.501000","64.0","57.48","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007754"
"f4gt-qixa","2020-07-23 00:38:51.540000","92.0","81.49","done","PandaNow (Wattana)","f4gt","ABB-0000007755"
"f3mt-14cf","2020-07-23 00:43:16.673000","96.0","78.87","done","PandaNow (Sathorn)","f3mt","ABB-0000007756"
"f3mt-b40g","2020-07-23 00:49:13.588000","110.0","94.13","done","PandaNow (Sathorn)","f3mt","ABB-0000007759"
"f4gt-op0q","2020-07-23 00:49:39.048000","105.0","70.65","done","PandaNow (Wattana)","f4gt","ABB-0000007758"
"f0yg-gh8l","2020-07-23 00:49:53.126000","71.0","48.60","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007757"
"f4gt-6ckl","2020-07-23 01:02:08.044000","208.0","159.02","done","PandaNow (Wattana)","f4gt","ABB-0000007760"
"f6cs-4c0r","2020-07-23 01:14:35.616000","50.0","69.37","done","PandaNow (Ngamwongwan)","f6cs","20209132"
"f0yg-gq1v","2020-07-23 01:35:52.364000","75.72","116.74","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007761"
"f0yg-882y","2020-07-23 01:57:09.121000","50.0","39.60","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007762"
"f4gt-9gr5","2020-07-23 02:46:16.460000","94.0","65.94","done","PandaNow (Wattana)","f4gt","ABB-0000007763"
"f3mt-myi1","2020-07-23 03:12:01.206000","205.0","175.62","done","PandaNow (Sathorn)","f3mt","ABB-0000007764"
"f4gt-qd73","2020-07-23 05:01:21.186000","140.0","117.29","done","PandaNow (Wattana)","f4gt","ABB-0000007765"
"f3mt-io65","2020-07-23 05:47:40.678000","75.7","62.24","done","PandaNow (Sathorn)","f3mt","ABB-0000007766"
"f3mt-ceee","2020-07-23 05:56:39.100000","5.0","104.52","done","PandaNow (Sathorn)","f3mt","ABB-0000007767"
"f0yg-cv02","2020-07-23 07:04:26.664000","54.0","120.61","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007770"
"f0yg-odz9","2020-07-23 07:04:41.808000","74.25","103.90","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007768"
"f3mt-oxz4","2020-07-23 07:07:48.348000","67.0","54.75","done","PandaNow (Sathorn)","f3mt","ABB-0000007769"
"f3mt-vy61","2020-07-23 05:51:03.265000","393.57","449.10","done","PandaNow (Sathorn)","f3mt","ABB-0000007771"
"f4gt-0ywl","2020-07-23 06:00:03.149000","67.3","103.18","done","PandaNow (Wattana)","f4gt","ABB-0000007772"
"f4gt-3cls","2020-07-23 06:01:03.707000","67.3","103.18","done","PandaNow (Wattana)","f4gt","ABB-0000007775"
"f4gt-8x85","2020-07-23 06:01:03.471000","67.3","103.18","done","PandaNow (Wattana)","f4gt","ABB-0000007774"
"f4gt-8fzd","2020-07-23 06:00:03.170000","67.3","103.18","done","PandaNow (Wattana)","f4gt","ABB-0000007776"
"f4gt-yl10","2020-07-23 06:00:03.408000","67.3","103.18","done","PandaNow (Wattana)","f4gt","ABB-0000007773"
"f3mt-r3p6","2020-07-23 07:30:35.399000","55.0","44.74","done","PandaNow (Sathorn)","f3mt","ABB-0000007777"
"f4gt-ay94","2020-07-23 07:33:03.494000","64.0","84.67","done","PandaNow (Wattana)","f4gt","ABB-0000007778"
"f3mt-1fph","2020-07-23 07:54:22.668000","60.0","43.85","done","PandaNow (Sathorn)","f3mt","ABB-0000007779"
"f4gt-njk0","2020-07-23 08:26:20.415000","53.72","94.74","done","PandaNow (Wattana)","f4gt","ABB-0000007780"
"f6cs-tsu0","2020-07-23 08:29:13.462000","50.0","82.00","done","PandaNow (Ngamwongwan)","f6cs","20209153"
"f0yg-0aqk","2020-07-23 08:31:35.934000","83.0","68.16","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007781"
"f4gt-hz3i","2020-07-23 07:08:03.419000","58.0","81.78","done","PandaNow (Wattana)","f4gt","ABB-0000007783"
"f4gt-u2uk","2020-07-23 07:08:03.375000","53.0","80.95","done","PandaNow (Wattana)","f4gt","ABB-0000007786"
"f4gt-xbo4","2020-07-23 07:08:03.433000","52.0","82.30","done","PandaNow (Wattana)","f4gt","ABB-0000007782"
"f0yg-qgq3","2020-07-23 07:11:03.530000","67.0","87.48","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007785"
"f0yg-id9a","2020-07-23 07:09:03.527000","67.0","87.48","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007784"
"f4gt-tu5u","2020-07-23 08:38:05.832000","491.0","388.84","done","PandaNow (Wattana)","f4gt","ABB-0000007788"
"f3mt-3olr","2020-07-23 08:39:46.302000","97.44","95.60","done","PandaNow (Sathorn)","f3mt","ABB-0000007787"
"f4gt-b90o","2020-07-23 07:23:03.473000","50.0","80.40","done","PandaNow (Wattana)","f4gt","ABB-0000007789"
"f4gt-t7zn","2020-07-23 08:45:51.829000","128.0","102.57","done","PandaNow (Wattana)","f4gt","ABB-0000007790"
"f0yg-9w6j","2020-07-23 07:26:03.475000","50.0","73.08","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007792"
"f0yg-7mtf","2020-07-23 08:49:14.997000","90.0","68.60","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007791"
"f4gt-bbe0","2020-07-23 08:54:11.593000","293.88","265.50","done","PandaNow (Wattana)","f4gt","ABB-0000007793"
"f0yg-vpz3","2020-07-23 08:59:50.438000","135.0","105.36","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007794"
"f0yg-lyg2","2020-07-23 07:36:03.591000","55.0","46.74","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007795"
"f3mt-rg98","2020-07-23 09:08:34.348000","55.0","49.20","done","PandaNow (Sathorn)","f3mt","ABB-0000007796"
"f0yg-gcae","2020-07-23 09:09:42.219000","59.0","89.52","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007797"
"f4gt-uh1n","2020-07-23 09:15:13.926000","70.0","52.33","done","PandaNow (Wattana)","f4gt","ABB-0000007798"
"f3mt-ex5g","2020-07-23 09:16:59.818000","50.0","120.60","done","PandaNow (Sathorn)","f3mt","ABB-0000007799"
"f3mt-sdqw","2020-07-23 09:22:07.860000","50.0","95.88","done","PandaNow (Sathorn)","f3mt","ABB-0000007800"
"f0yg-1q6g","2020-07-23 09:28:16.342000","200.0","159.45","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007801"
"f6cs-25y3","2020-07-23 08:07:03.831000","77.5","128.41","done","PandaNow (Ngamwongwan)","f6cs","20209176"
"f6cs-sphs","2020-07-23 08:07:04.141000","80.0","132.34","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007906"
"f6cs-ofam","2020-07-23 08:07:04.154000","77.5","128.41","done","PandaNow (Ngamwongwan)","f6cs","20209177"
"f4gt-egeg","2020-07-23 09:41:44.892000","55.0","123.25","done","PandaNow (Wattana)","f4gt","ABB-0000007802"
"f3mt-5ktm","2020-07-23 09:47:19.089000","107.0","89.25","done","PandaNow (Sathorn)","f3mt","ABB-0000007803"
"f3mt-xe2m","2020-07-23 09:51:13.502000","50.0","80.40","done","PandaNow (Sathorn)","f3mt","ABB-0000007804"
"f3mt-bgzj","2020-07-23 10:10:37.945000","414.0","314.38","done","PandaNow (Sathorn)","f3mt","ABB-0000007805"
"f4gt-t63k","2020-07-23 10:17:24.620000","113.0","168.17","done","PandaNow (Wattana)","f4gt","ABB-0000007810"
"f3mt-9knk","2020-07-23 10:18:00.721000","55.0","91.47","done","PandaNow (Sathorn)","f3mt","ABB-0000007806"
"f0yg-tfhl","2020-07-23 10:20:56.691000","58.72","90.37","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007807"
"f0yg-n0cj","2020-07-23 10:21:02.780000","191.0","149.08","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007808"
"f4gt-ef1z","2020-07-23 10:25:16.002000","70.0","99.84","done","PandaNow (Wattana)","f4gt","ABB-0000007809"
"f0yg-deks","2020-07-23 10:26:52.990000","146.0","147.34","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007811"
"f3mt-rku9","2020-07-23 10:36:50.616000","64.0","101.87","done","PandaNow (Sathorn)","f3mt","ABB-0000007812"
"f0yg-jdmx","2020-07-23 10:55:15.669000","349.5","282.00","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007814"
"f6cs-2115","2020-07-23 09:30:03.954000","60.0","93.48","done","PandaNow (Ngamwongwan)","f6cs","20209190"
"f3mt-ibam","2020-07-23 11:00:06.519000","50.0","85.15","done","PandaNow (Sathorn)","f3mt","ABB-0000007817"
"f0yg-96bk","2020-07-23 11:02:53.559000","50.0","47.80","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007815"
"f3mt-sfj7","2020-07-23 11:03:03.355000","50.0","37.56","done","PandaNow (Sathorn)","f3mt","ABB-0000007816"
"f4gt-3rmc","2020-07-23 11:04:27.751000","67.0","87.48","done","PandaNow (Wattana)","f4gt","ABB-0000007819"
"f0yg-eiip","2020-07-23 11:05:09.094000","70.0","49.00","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007818"
"f0yg-0xr3","2020-07-23 11:08:28.043000","53.72","94.54","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007820"
"f6cs-0qyj","2020-07-23 11:09:37.756000","60.0","47.43","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007821"
"f3mt-35dz","2020-07-23 11:15:56.094000","53.72","94.54","done","PandaNow (Sathorn)","f3mt","ABB-0000007822"
"f4gt-z7y2","2020-07-23 11:16:25.007000","102.0","93.72","done","PandaNow (Wattana)","f4gt","ABB-0000007823"
"f3mt-880m","2020-07-23 11:29:34.686000","54.0","76.59","done","PandaNow (Sathorn)","f3mt","ABB-0000007825"
"f0yg-ugki","2020-07-23 11:29:34.574000","80.0","70.71","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007826"
"f0yg-8pt6","2020-07-23 11:30:28.219000","57.0","82.51","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007824"
"f0yg-fwgi","2020-07-23 10:16:03.293000","53.0","82.89","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007827"
"f4gt-grsr","2020-07-23 10:17:03.179000","67.3","103.18","done","PandaNow (Wattana)","f4gt","ABB-0000007830"
"f4gt-cz1v","2020-07-23 10:16:03.112000","67.3","103.18","done","PandaNow (Wattana)","f4gt","ABB-0000007828"
"f4gt-xqun","2020-07-23 10:17:03.124000","95.95","154.77","done","PandaNow (Wattana)","f4gt","ABB-0000007829"
"f3mt-fc5k","2020-07-23 11:44:32.956000","50.0","80.99","done","PandaNow (Sathorn)","f3mt","ABB-0000007831"
"f6cs-p5zp","2020-07-23 10:28:03.149000","58.0","95.88","done","PandaNow (Ngamwongwan)","f6cs","20209209"
"f3mt-yd6s","2020-07-23 11:53:12.340000","50.0","95.88","done","PandaNow (Sathorn)","f3mt","ABB-0000007833"
"f3mt-et6x","2020-07-23 11:53:24.745000","355.0","287.63","done","PandaNow (Sathorn)","f3mt","ABB-0000007832"
"f3mt-0uuf","2020-07-23 12:00:05.406000","50.0","81.77","done","PandaNow (Sathorn)","f3mt","ABB-0000007834"
"f4gt-7aq8","2020-07-23 12:08:36.502000","119.0","89.40","done","PandaNow (Wattana)","f4gt","ABB-0000007835"
"f4gt-14h4","2020-07-23 12:23:22.555000","50.0","47.80","done","PandaNow (Wattana)","f4gt","ABB-0000007836"
"f6cs-4jj0","2020-07-23 12:25:23.133000","50.0","79.38","done","PandaNow (Ngamwongwan)","f6cs","20209215"
"f0yg-zhk8","2020-07-23 12:32:46.454000","73.72","66.10","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007837"
"f3mt-5z0h","2020-07-23 12:34:49.882000","50.0","89.68","done","PandaNow (Sathorn)","f3mt","ABB-0000007838"
"f4gt-m71b","2020-07-23 12:39:03.510000","60.0","88.42","done","PandaNow (Wattana)","f4gt","ABB-0000007839"
"f4gt-z5w0","2020-07-23 12:41:21.738000","732.0","546.16","done","PandaNow (Wattana)","f4gt","ABB-0000007841"
"f3mt-tmu8","2020-07-23 12:45:09.738000","50.0","81.10","done","PandaNow (Sathorn)","f3mt","ABB-0000007840"
"f4gt-lob2","2020-07-23 12:49:26.795000","54.0","81.17","done","PandaNow (Wattana)","f4gt","ABB-0000007842"
"f6cs-1jy5","2020-07-23 12:52:39.910000","55.0","82.04","done","PandaNow (Ngamwongwan)","f6cs","20209222"
"f6cs-9th1","2020-07-23 12:52:52.847000","52.0","83.82","done","PandaNow (Ngamwongwan)","f6cs","20209223"
"f4gt-h8wx","2020-07-23 12:52:59.528000","55.0","84.62","done","PandaNow (Wattana)","f4gt","ABB-0000007844"
"f0yg-3eq4","2020-07-23 12:53:39.946000","54.0","83.32","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007843"
"f4gt-yi9k","2020-07-23 12:57:45.528000","112.7","113.47","done","PandaNow (Wattana)","f4gt","ABB-0000007847"
"f4gt-mxl8","2020-07-23 13:00:10.315000","130.0","91.12","done","PandaNow (Wattana)","f4gt","ABB-0000007846"
"f4gt-elod","2020-07-23 13:00:32.540000","57.0","80.84","done","PandaNow (Wattana)","f4gt","ABB-0000007845"
"f3mt-owxl","2020-07-23 13:04:15.415000","50.0","80.40","done","PandaNow (Sathorn)","f3mt","ABB-0000007848"
"f4gt-5tzq","2020-07-23 13:10:37.068000","67.0","87.48","done","PandaNow (Wattana)","f4gt","ABB-0000007849"
"f3mt-sjce","2020-07-23 13:17:21.831000","54.0","79.55","done","PandaNow (Sathorn)","f3mt","ABB-0000007850"
"f6cs-1yg5","2020-07-23 13:21:07.038000","54.0","78.20","done","PandaNow (Ngamwongwan)","f6cs","20209232"
"f4gt-r7oz","2020-07-23 13:21:59.971000","60.0","89.38","done","PandaNow (Wattana)","f4gt","ABB-0000007854"
"f4gt-cvs2","2020-07-23 13:22:16.463000","55.0","548.13","done","PandaNow (Wattana)","f4gt","ABB-0000007852"
"f0yg-4rcq","2020-07-23 13:22:18.347000","129.0","93.23","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007851"
"f4gt-jf28","2020-07-23 13:22:54.263000","67.0","92.76","done","PandaNow (Wattana)","f4gt","ABB-0000007853"
"f0yg-e3qo","2020-07-23 13:23:03.368000","67.44","110.63","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007855"
"f4gt-vea5","2020-07-23 13:23:16.550000","50.0","37.38","done","PandaNow (Wattana)","f4gt","ABB-0000007856"
"f4gt-ua07","2020-07-23 13:25:53.177000","105.0","129.63","done","PandaNow (Wattana)","f4gt","ABB-0000007857"
"f3mt-d1k1","2020-07-23 13:28:54.808000","207.0","193.66","done","PandaNow (Sathorn)","f3mt","ABB-0000007858"
"f0yg-a97s","2020-07-23 13:32:40.075000","145.65","122.15","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007863"
"f0yg-uqo9","2020-07-23 13:32:45.158000","120.0","77.23","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007862"
"f6cs-tew3","2020-07-23 13:13:03.936000","50.0","75.20","done","PandaNow (Ngamwongwan)","f6cs","20209243"
"f6cs-ddo0","2020-07-23 13:20:03.965000","50.0","75.19","done","PandaNow (Ngamwongwan)","f6cs","20209244"
"f4gt-tb48","2020-07-23 13:34:50.332000","219.0","155.23","done","PandaNow (Wattana)","f4gt","ABB-0000007860"
"f6cs-mybj","2020-07-23 13:35:39.260000","65.3","101.66","done","PandaNow (Ngamwongwan)","f6cs","20209246"
"f4gt-iy0u","2020-07-23 13:36:28.312000","50.35","85.66","done","PandaNow (Wattana)","f4gt","ABB-0000007859"
"f0yg-x3py","2020-07-23 13:37:18.105000","62.0","48.70","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007861"
"f6cs-hx9j","2020-07-23 13:46:37.310000","53.95","79.85","done","PandaNow (Ngamwongwan)","f6cs","20209249"
"f3mt-21jb","2020-07-23 13:47:10.042000","50.0","77.62","done","PandaNow (Sathorn)","f3mt","ABB-0000007864"
"f0yg-nj9t","2020-07-23 13:47:37.211000","65.0","76.41","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007866"
"f4gt-wwvh","2020-07-23 13:48:43.935000","54.0","94.40","done","PandaNow (Wattana)","f4gt","ABB-0000007865"
"f4gt-mr9q","2020-07-23 13:51:20.846000","68.72","62.76","done","PandaNow (Wattana)","f4gt","ABB-0000007867"
"f4gt-1cnb","2020-07-23 14:16:19.188000","55.0","46.12","done","PandaNow (Wattana)","f4gt","ABB-0000007869"
"f3mt-a5vi","2020-07-23 14:18:43.585000","189.0","151.99","done","PandaNow (Sathorn)","f3mt","ABB-0000007868"
"f0yg-3sch","2020-07-23 14:30:54.435000","50.0","42.90","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007870"
"f3mt-qagx","2020-07-23 14:45:23.654000","168.0","134.28","done","PandaNow (Sathorn)","f3mt","ABB-0000007871"
"f0yg-46or","2020-07-23 14:57:56.903000","55.0","45.19","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007872"
"f6cs-8x0x","2020-07-23 14:58:17.154000","196.0","167.63","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007873"
"f4gt-5ffd","2020-07-23 15:10:28.525000","94.35","82.99","done","PandaNow (Wattana)","f4gt","ABB-0000007874"
"f0yg-hdvp","2020-07-23 15:14:53.206000","53.0","46.09","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007875"
"f4gt-ryol","2020-07-23 15:18:12.879000","110.0","82.67","done","PandaNow (Wattana)","f4gt","ABB-0000007876"
"f0yg-qee2","2020-07-23 15:37:16.442000","54.0","43.77","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007877"
"f4gt-h03v","2020-07-23 15:46:52.128000","114.0","98.83","done","PandaNow (Wattana)","f4gt","ABB-0000007879"
"f4gt-bhl1","2020-07-23 15:48:01.311000","97.44","95.60","done","PandaNow (Wattana)","f4gt","ABB-0000007878"
"f3mt-uqc5","2020-07-23 15:50:23.765000","50.0","100.06","done","PandaNow (Sathorn)","f3mt","ABB-0000007880"
"f4gt-t4ib","2020-07-23 16:12:56.389000","119.0","97.16","done","PandaNow (Wattana)","f4gt","ABB-0000007881"
"f6cs-ixbp","2020-07-23 16:17:01.136000","118.5","126.16","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007882"
"f3mt-0vjr","2020-07-23 16:18:12.425000","100.0","95.88","done","PandaNow (Sathorn)","f3mt","ABB-0000007883"
"f0yg-z2p0","2020-07-23 16:24:38.229000","60.0","47.36","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007884"
"f0yg-hfqz","2020-07-23 16:27:55.870000","71.0","55.31","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007885"
"f0yg-o8ak","2020-07-23 16:39:24.906000","52.7","46.36","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007888"
"f3mt-qpzi","2020-07-23 16:44:17.274000","477.0","388.02","done","PandaNow (Sathorn)","f3mt","ABB-0000007889"
"f6cs-iz78","2020-07-23 16:50:38.106000","54.0","47.94","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007890"
"f0yg-ms3c","2020-07-23 16:54:03.528000","107.0","91.81","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007891"
"f0yg-tc94","2020-07-23 16:58:51.053000","57.0","42.26","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007892"
"f3mt-n6xt","2020-07-23 17:09:16.269000","20.0","65.50","done","PandaNow (Sathorn)","f3mt","ABB-0000007893"
"f0yg-58pm","2020-07-23 17:13:16.201000","77.0","57.16","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007894"
"f4gt-hj75","2020-07-23 17:13:47.153000","494.0","358.19","done","PandaNow (Wattana)","f4gt","ABB-0000007895"
"f0yg-4ajw","2020-07-23 17:22:52.677000","50.0","47.94","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007896"
"f4gt-lmcl","2020-07-23 17:26:31.969000","223.0","142.89","done","PandaNow (Wattana)","f4gt","ABB-0000007897"
"f4gt-mawp","2020-07-23 17:28:50.779000","887.0","650.32","done","PandaNow (Wattana)","f4gt","ABB-0000007904"
"f4gt-1q83","2020-07-23 17:31:00.798000","79.0","62.55","done","PandaNow (Wattana)","f4gt","ABB-0000007901"
"f3mt-yh74","2020-07-23 17:32:12.722000","20.0","58.32","done","PandaNow (Sathorn)","f3mt","ABB-0000007898"
"f4gt-ogll","2020-07-23 17:32:25.640000","300.0","229.92","done","PandaNow (Wattana)","f4gt","ABB-0000007900"
"f3mt-0zjx","2020-07-23 17:32:31.301000","97.44","95.60","done","PandaNow (Sathorn)","f3mt","ABB-0000007899"
"f6cs-z5m0","2020-07-23 17:37:47.387000","204.0","164.94","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007902"
"f4gt-rlbq","2020-07-23 17:38:04.347000","286.0","241.73","done","PandaNow (Wattana)","f4gt","ABB-0000007903"
"f4gt-zo7q","2020-07-23 17:39:57.039000","113.0","87.68","done","PandaNow (Wattana)","f4gt","ABB-0000007905"
"f4gt-vzcw","2020-07-23 17:50:06.373000","55.0","41.33","done","PandaNow (Wattana)","f4gt","ABB-0000007907"
"f4gt-mc2n","2020-07-23 17:54:21.483000","649.0","600.00","done","PandaNow (Wattana)","f4gt","ABB-0000007908"
"f4gt-kiwk","2020-07-23 17:57:52.732000","800.5","620.94","done","PandaNow (Wattana)","f4gt","ABB-0000007909"
"f3mt-s6ts","2020-07-23 18:06:43.677000","72.0","88.98","done","PandaNow (Sathorn)","f3mt","ABB-0000007910"
"f0yg-r44x","2020-07-23 18:07:43.724000","190.0","149.50","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007911"
"f0yg-1ayk","2020-07-23 18:27:21.768000","161.0","123.92","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007912"
"f3mt-vkru","2020-07-23 18:30:08.715000","125.0","145.33","done","PandaNow (Sathorn)","f3mt","ABB-0000007913"
"f0yg-o3v2","2020-07-23 18:32:40.730000","122.0","144.98","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007914"
"f6cs-cy5d","2020-07-23 18:33:20.131000","50.0","30.38","done","PandaNow (Ngamwongwan)","f6cs","ABB-0000007916"
"f0yg-2hzg","2020-07-23 18:34:21.277000","50.0","33.34","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007915"
"f3mt-hivb","2020-07-23 18:39:12.652000","121.72","99.64","done","PandaNow (Sathorn)","f3mt","ABB-0000007917"
"f0yg-7m6s","2020-07-23 18:47:21.525000","97.44","95.60","done","PandaNow (Lat Phrao)","f0yg","ABB-0000007918"
"f3mt-f9mg","2020-07-23 18:48:42.922000","50.0","143.82","done","PandaNow (Sathorn)","f3mt","ABB-0000007919"
